speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,taxonName,source_file,taxon,superorder,domain,kingdom,section/parvorder,Column2,infraclass,commonName,species2,clade 1,clade 2,clade 3,genericName
A-Arth-Hexa-Hemiptera-000087,Arthropoda,Insecta,,Hemiptera,Heteroptera,Cimicomorpha,,,Miroidea,Miridae,,,,,,"",Miridae sp. ZRCBDP_0018740,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Cimi-Miridae-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Arth-Hexa-Hemiptera-000088,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Mesovelioidea,Mesoveliidae,Mesoveliinae,,Mesovelia,,horvathi,"",Mesovelia horvathi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Mesoveliidae-Mesoveliinae,,Eukarya,Animalia,,,,,,,,,Mesovelia
A-Arth-Hexa-Hemiptera-000089,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Mesovelioidea,Mesoveliidae,Mesoveliinae,,Mesovelia,,vittigera,"",Mesovelia vittigera,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Mesoveliidae-Mesoveliinae,,Eukarya,Animalia,,,,,,,,,Mesovelia
A-Arth-Hexa-Hemiptera-000090,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Mesovelioidea,Mesoveliidae,Mesoveliinae,,Nereivelia,,murphyi,"",Nereivelia murphyi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Mesoveliidae-Mesoveliinae,,Eukarya,Animalia,,,,,,,,,Nereivelia
A-Arth-Hexa-Hemiptera-000091,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Mesovelioidea,Mesoveliidae,Mesoveliinae,,Nereivelia,,polhemorum,"",Nereivelia polhemorum,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Mesoveliidae-Mesoveliinae,,Eukarya,Animalia,,,,,,,,,Nereivelia
A-Arth-Hexa-Hemiptera-000092,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hebroidea,Hebridae,Hebrinae,,Hebrus,,mangrovensis,"",Hebrus mangrovensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hebridae-Hebrinae,,Eukarya,Animalia,,,,,,,,,Hebrus
A-Arth-Hexa-Hemiptera-000093,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hebroidea,Hebridae,Hebrinae,,Hebrus,,nereis,"",Hebrus nereis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hebridae-Hebrinae,,Eukarya,Animalia,,,,,,,,,Hebrus
A-Arth-Hexa-Hemiptera-000094,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hebroidea,Hebridae,Hebrinae,,Hebrus,,nipponicus,"",Hebrus nipponicus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hebridae-Hebrinae,,Eukarya,Animalia,,,,,,,,,Hebrus
A-Arth-Hexa-Hemiptera-000095,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hebroidea,Hebridae,Hebrinae,,Hebrus,,ullrichi,"",Hebrus ullrichi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hebridae-Hebrinae,,Eukarya,Animalia,,,,,,,,,Hebrus
A-Arth-Hexa-Hemiptera-000096,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,brevitarsus,"",Hydrometra brevitarsus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000097,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,carinata,"",Hydrometra carinata,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000098,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,chaweewanae,"",Hydrometra chaweewanae,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000099,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,longicapitis,"",Hydrometra longicapitis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000100,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,maidli,"",Hydrometra maidli,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000101,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,okinawana,"",Hydrometra okinawana,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000102,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Hydrometroidea,Hydrometridae,Hydrometrinae,,Hydrometra,,orientalis,"",Hydrometra orientalis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hydrometridae-Hydrometrinae,,Eukarya,Animalia,,,,,,,,,Hydrometra
A-Arth-Hexa-Hemiptera-000103,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Hermatobatidae,,,Hermatobates,,singaporensis,"",Hermatobates singaporensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Hermatobatidae-Hermatobates,,Eukarya,Animalia,,,,,,,,,Hermatobates
A-Arth-Hexa-Hemiptera-000104,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Haloveliinae,,Halovelia,,lannae,"",Halovelia lannae,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Haloveliinae,,Eukarya,Animalia,,,,,,,,,Halovelia
A-Arth-Hexa-Hemiptera-000105,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,albolineolata,"",Microvelia albolineolata,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000106,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,cameron,"",Microvelia cameron,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000107,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,douglasi,"",Microvelia douglasi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000108,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,genitalis,"",Microvelia genitalis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000109,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,levelillei,"",Microvelia leveillei,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000110,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Microvelia,,minutissima,"",Microvelia minutissima,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Microvelia
A-Arth-Hexa-Hemiptera-000111,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Neoalardus,,typicus,"",Neoalardus typicus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Neoalardus
A-Arth-Hexa-Hemiptera-000112,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Pseudovelia,,feuerborni,"",Pseudovelia feuerborni,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Pseudovelia
A-Arth-Hexa-Hemiptera-000113,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Microveliinae,,Pseudovelia,,hypodonta,"",Pseudovelia hypodonta,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Microveliinae,,Eukarya,Animalia,,,,,,,,,Pseudovelia
A-Arth-Hexa-Hemiptera-000114,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Rhagoveliinae,,Rhagovelia,,rudischuhi,"",Rhagovelia rudischuhi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Rhagoveliinae,,Eukarya,Animalia,,,,,,,,,Rhagovelia
A-Arth-Hexa-Hemiptera-000115,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Rhagoveliinae,,Rhagovelia,,singaporensis,"",Rhagovelia singaporensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Rhagoveliinae,,Eukarya,Animalia,,,,,,,,,Rhagovelia
A-Arth-Hexa-Hemiptera-000116,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Rhagoveliinae,,Rhagovelia,,sondaica,"",Rhagovelia sondaica,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Rhagoveliinae,,Eukarya,Animalia,,,,,,,,,Rhagovelia
A-Arth-Hexa-Hemiptera-000117,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Rhagoveliinae,,Rhagovelia,,sumatrensis,"",Rhagovelia sumatrensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Rhagoveliinae,,Eukarya,Animalia,,,,,,,,,Rhagovelia
A-Arth-Hexa-Hemiptera-000118,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Haloveliinae,,Xenobates,,mandai,"",Xenobates mandai,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Haloveliinae,,Eukarya,Animalia,,,,,,,,,Xenobates
A-Arth-Hexa-Hemiptera-000119,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Haloveliinae,,Xenobates,,murphyi,"",Xenobates murphyi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Haloveliinae,,Eukarya,Animalia,,,,,,,,,Xenobates
A-Arth-Hexa-Hemiptera-000120,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Veliidae,Haloveliinae,,Xenobates,,singaporensis,"",Xenobates singaporensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Veliidae-Haloveliinae,,Eukarya,Animalia,,,,,,,,,Xenobates
A-Arth-Hexa-Hemiptera-000121,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Eotrechinae,,Amemboa,,brevifasciata,"",Amemboa brevifasciata,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Eotrechinae,,Eukarya,Animalia,,,,,,,,,Amemboa
A-Arth-Hexa-Hemiptera-000122,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Eotrechinae,,Amemboa,,riparia,"",Amemboa riparia,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Eotrechinae,,Eukarya,Animalia,,,,,,,,,Amemboa
A-Arth-Hexa-Hemiptera-000123,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Aquarius,,adelaidis,"",Aquarius adelaidis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Aquarius
A-Arth-Hexa-Hemiptera-000124,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Asclepios,,annadalei,"",Asclepios annadalei,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Asclepios
A-Arth-Hexa-Hemiptera-000125,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Cylindrostethinae,,Cylindrostethus,,malayensis,"",Cylindrostethus malayensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Cylindrostethinae,,Eukarya,Animalia,,,,,,,,,Cylindrostethus
A-Arth-Hexa-Hemiptera-000126,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Esakia,,fernandoi,"",Esakia fernandoi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Esakia
A-Arth-Hexa-Hemiptera-000127,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,esakii,"",Halobates esakii,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000128,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,germanus,"",Halobates germanus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000129,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,hayanus,"",Halobates hayanus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000130,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,micans,"",Halobates micans,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000131,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,princeps,"",Halobates princeps,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000132,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,proavus,"",Halobates proavus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000133,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Halobates,,trynae,"",Halobates trynae,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Halobates
A-Arth-Hexa-Hemiptera-000134,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Trepobatinae,,Lathriobates,,johorensis,"",Lathriobates johorensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Trepobatinae,,Eukarya,Animalia,,,,,,,,,Lathriobates
A-Arth-Hexa-Hemiptera-000135,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Trepobatinae,,Lathriobates,,rufus,"",Lathriobates rufus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Trepobatinae,,Eukarya,Animalia,,,,,,,,,Lathriobates
A-Arth-Hexa-Hemiptera-000136,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnogonus,,fossarum,fossarum,Limnogonus fossarum fossarum,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnogonus
A-Arth-Hexa-Hemiptera-000137,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnogonus,,nitidus,"",Limnogonus nitidus,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnogonus
A-Arth-Hexa-Hemiptera-000138,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnogonus,,hungerfordi,"",Limnogonus hungerfordi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnogonus
A-Arth-Hexa-Hemiptera-000139,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnometra,,ciliata,"",Limnometra ciliata,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnometra
A-Arth-Hexa-Hemiptera-000140,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnometra,,insularis,"",Limnometra insularis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnometra
A-Arth-Hexa-Hemiptera-000141,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnometra,,matsudai,"",Limnometra matsudai,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnometra
A-Arth-Hexa-Hemiptera-000142,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnometra,,octopunctata,"",Limnometra octopunctata,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnometra
A-Arth-Hexa-Hemiptera-000143,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Limnometra,,spinosa,"",Limnometra spinosa,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Limnometra
A-Arth-Hexa-Hemiptera-000144,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Metrocoris,,tenuicornis,"",Metrocoris tenuicornis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Metrocoris
A-Arth-Hexa-Hemiptera-000145,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Neogerris,,assimilis,"",Neogerris assimilis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Neogerris
A-Arth-Hexa-Hemiptera-000146,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Ptilomerinae,,Ptilomera,,tigrina,"",Ptilomera tigrina,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Ptilomerinae,,Eukarya,Animalia,,,,,,,,,Ptilomera
A-Arth-Hexa-Hemiptera-000147,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Rhagadotarsinae,,Rhagodotarsus,,kraepelini,"",Rhagodotarsus kraepelini,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Rhagadotarsinae,,Eukarya,Animalia,,,,,,,,,Rhagodotarsus
A-Arth-Hexa-Hemiptera-000148,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Ptilomerinae,,Rheumatogonus,,intermedius,"",Rheumatogonus intermedius,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Ptilomerinae,,Eukarya,Animalia,,,,,,,,,Rheumatogonus
A-Arth-Hexa-Hemiptera-000149,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Trepobatinae,,Rheumatometroides,,insularis,"",Rheumatometroides insularis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Trepobatinae,,Eukarya,Animalia,,,,,,,,,Rheumatometroides
A-Arth-Hexa-Hemiptera-000150,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Trepobatinae,,Stenobates,,biroi,"",Stenobates biroi,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Trepobatinae,,Eukarya,Animalia,,,,,,,,,Stenobates
A-Arth-Hexa-Hemiptera-000151,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Gerrinae,,Tenagogonus,,maai,"",Tenagogonus maai,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Gerrinae,,Eukarya,Animalia,,,,,,,,,Tenagogonus
A-Arth-Hexa-Hemiptera-000152,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Ventidius,,malayensis,"",Ventidius malayensis,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Ventidius
A-Arth-Hexa-Hemiptera-000153,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Ventidius,,harrisoni,"",Ventidius harrisoni,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Ventidius
A-Arth-Hexa-Hemiptera-000154,Arthropoda,Insecta,,Hemiptera,Heteroptera,Gerromorpha,,,Gerroidea,Gerridae,Halobatinae,,Ventidius,,distanti,"",Ventidius distanti,(review dupes) Database - A-Arth-Hexa-Hemiptera.xlsx,A-Arth-Hexa-Hemi-Hete-Gerr-Gerridae-Halobatinae,,Eukarya,Animalia,,,,,,,,,Ventidius
